filename,filepath,total_players,ai_count,ai_ratio
20251113_164629_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_164629_squad_Baltic_Main.jsonl,100,92,0.92
20251105_152009_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_152009_squad_Baltic_Main.jsonl,100,44,0.44
20251112_233902_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_233902_squad_Baltic_Main.jsonl,100,92,0.92
20251109_151859_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_151859_squad_Baltic_Main.jsonl,100,92,0.92
20251115_072159_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_072159_squad_Baltic_Main.jsonl,100,92,0.92
20251107_021914_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_021914_squad_Baltic_Main.jsonl,98,41,0.41836734693877553
20251112_085923_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_085923_squad_Baltic_Main.jsonl,100,92,0.92
20251111_024138_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_024138_squad_Baltic_Main.jsonl,100,92,0.92
20251109_141518_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_141518_squad_Baltic_Main.jsonl,100,92,0.92
20251110_215803_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_215803_squad_Tiger_Main.jsonl,99,43,0.43434343434343436
20251110_095014_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_095014_squad_Baltic_Main.jsonl,94,63,0.6702127659574468
20251112_021825_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_021825_squad_Baltic_Main.jsonl,95,41,0.43157894736842106
20251110_200302_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_200302_squad_Baltic_Main.jsonl,100,92,0.92
20251109_095651_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_095651_squad_Baltic_Main.jsonl,100,92,0.92
20251115_232613_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_232613_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251111_082157_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_082157_squad_Baltic_Main.jsonl,100,91,0.91
20251116_034111_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_034111_squad_Baltic_Main.jsonl,100,92,0.92
20251110_184116_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_184116_squad_Baltic_Main.jsonl,97,44,0.4536082474226804
20251111_051550_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_051550_squad_Baltic_Main.jsonl,97,85,0.8762886597938144
20251106_013038_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_013038_squad_Baltic_Main.jsonl,100,92,0.92
20251108_011421_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_011421_squad_Baltic_Main.jsonl,100,92,0.92
20251105_121421_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_121421_squad_Baltic_Main.jsonl,100,89,0.89
20251114_075401_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_075401_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251112_163654_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_163654_squad_Baltic_Main.jsonl,100,91,0.91
20251107_213556_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_213556_squad_Tiger_Main.jsonl,100,89,0.89
20251109_204709_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_204709_squad_Baltic_Main.jsonl,99,95,0.9595959595959596
20251112_151929_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_151929_squad_Baltic_Main.jsonl,95,40,0.42105263157894735
20251114_102743_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_102743_squad_Desert_Main.jsonl,98,41,0.41836734693877553
20251105_222228_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_222228_squad_Desert_Main.jsonl,99,92,0.9292929292929293
20251114_131906_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_131906_squad_Baltic_Main.jsonl,96,40,0.4166666666666667
20251106_160002_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_160002_squad_Baltic_Main.jsonl,100,92,0.92
20251114_124031_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_124031_squad_Tiger_Main.jsonl,95,40,0.42105263157894735
20251110_023705_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_023705_squad_Baltic_Main.jsonl,100,92,0.92
20251111_112914_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_112914_squad_Baltic_Main.jsonl,91,40,0.43956043956043955
20251108_123303_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_123303_squad_Desert_Main.jsonl,100,42,0.42
20251116_045933_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_045933_squad_Tiger_Main.jsonl,94,42,0.44680851063829785
20251115_010822_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_010822_squad_Baltic_Main.jsonl,98,70,0.7142857142857143
20251108_140834_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_140834_squad_Tiger_Main.jsonl,96,44,0.4583333333333333
20251107_172053_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_172053_squad_Baltic_Main.jsonl,100,92,0.92
20251105_161401_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_161401_squad_Tiger_Main.jsonl,99,44,0.4444444444444444
20251115_071911_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_071911_squad_Baltic_Main.jsonl,97,63,0.6494845360824743
20251114_221149_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_221149_squad_Baltic_Main.jsonl,100,48,0.48
20251114_030849_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_030849_squad_Tiger_Main.jsonl,99,41,0.41414141414141414
20251110_131450_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_131450_squad_Baltic_Main.jsonl,96,44,0.4583333333333333
20251112_122851_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_122851_squad_Tiger_Main.jsonl,100,97,0.97
20251109_142236_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_142236_squad_Tiger_Main.jsonl,100,41,0.41
20251114_030937_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_030937_squad_Baltic_Main.jsonl,100,92,0.92
20251115_121323_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_121323_squad_Baltic_Main.jsonl,100,92,0.92
20251109_133250_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_133250_squad_Baltic_Main.jsonl,98,42,0.42857142857142855
20251114_134259_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_134259_squad_Baltic_Main.jsonl,100,91,0.91
20251114_110350_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_110350_squad_Baltic_Main.jsonl,100,92,0.92
20251116_003842_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_003842_squad_Tiger_Main.jsonl,99,44,0.4444444444444444
20251110_163101_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_163101_squad_Baltic_Main.jsonl,100,43,0.43
20251110_143105_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_143105_squad_Tiger_Main.jsonl,99,44,0.4444444444444444
20251116_110710_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_110710_squad_Desert_Main.jsonl,96,64,0.6666666666666666
20251111_055058_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_055058_squad_Baltic_Main.jsonl,100,91,0.91
20251106_151937_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_151937_squad_Tiger_Main.jsonl,94,63,0.6702127659574468
20251114_133434_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_133434_squad_Desert_Main.jsonl,97,41,0.422680412371134
20251105_141928_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_141928_squad_Baltic_Main.jsonl,98,43,0.4387755102040816
20251105_122243_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_122243_squad_Tiger_Main.jsonl,92,40,0.43478260869565216
20251114_122723_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_122723_squad_Baltic_Main.jsonl,97,40,0.41237113402061853
20251110_010101_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_010101_squad_Baltic_Main.jsonl,100,92,0.92
20251114_031322_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_031322_squad_Baltic_Main.jsonl,100,91,0.91
20251110_201643_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_201643_squad_Baltic_Main.jsonl,100,89,0.89
20251109_144432_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_144432_squad_Tiger_Main.jsonl,99,40,0.40404040404040403
20251114_153452_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_153452_squad_Baltic_Main.jsonl,100,92,0.92
20251110_164947_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_164947_squad_Tiger_Main.jsonl,99,43,0.43434343434343436
20251114_121414_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_121414_squad_Baltic_Main.jsonl,100,43,0.43
20251112_155003_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_155003_squad_Baltic_Main.jsonl,100,91,0.91
20251105_111918_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_111918_squad_Baltic_Main.jsonl,100,92,0.92
20251107_122433_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_122433_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251105_172713_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_172713_squad_Baltic_Main.jsonl,98,90,0.9183673469387755
20251106_022718_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_022718_squad_Baltic_Main.jsonl,99,91,0.9191919191919192
20251107_111906_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_111906_squad_Baltic_Main.jsonl,100,92,0.92
20251114_164638_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_164638_squad_Baltic_Main.jsonl,100,92,0.92
20251115_160612_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_160612_squad_Desert_Main.jsonl,98,60,0.6122448979591837
20251110_172835_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_172835_squad_Baltic_Main.jsonl,96,44,0.4583333333333333
20251111_151306_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_151306_squad_Baltic_Main.jsonl,100,92,0.92
20251115_080124_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_080124_squad_Baltic_Main.jsonl,100,91,0.91
20251111_031207_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_031207_squad_Baltic_Main.jsonl,100,92,0.92
20251115_183901_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_183901_squad_Baltic_Main.jsonl,100,89,0.89
20251115_113905_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_113905_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251114_153720_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_153720_squad_Baltic_Main.jsonl,99,64,0.6464646464646465
20251113_080529_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_080529_squad_Baltic_Main.jsonl,100,92,0.92
20251111_185000_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_185000_squad_Baltic_Main.jsonl,100,44,0.44
20251115_142726_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_142726_squad_Baltic_Main.jsonl,100,92,0.92
20251107_133415_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_133415_squad_Baltic_Main.jsonl,100,91,0.91
20251108_131410_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_131410_squad_Baltic_Main.jsonl,100,92,0.92
20251111_174431_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_174431_squad_Baltic_Main.jsonl,100,92,0.92
20251106_102504_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_102504_squad_Baltic_Main.jsonl,98,40,0.40816326530612246
20251110_023438_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_023438_squad_Baltic_Main.jsonl,93,40,0.43010752688172044
20251112_135211_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_135211_squad_Baltic_Main.jsonl,100,92,0.92
20251109_143045_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_143045_squad_Baltic_Main.jsonl,100,92,0.92
20251107_184743_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_184743_squad_Baltic_Main.jsonl,100,92,0.92
20251110_103328_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_103328_squad_Tiger_Main.jsonl,93,44,0.4731182795698925
20251115_152223_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_152223_squad_Desert_Main.jsonl,97,43,0.44329896907216493
20251108_135854_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_135854_squad_Tiger_Main.jsonl,100,42,0.42
20251110_024959_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_024959_squad_Baltic_Main.jsonl,100,92,0.92
20251107_142612_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_142612_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251108_145951_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_145951_squad_Baltic_Main.jsonl,99,90,0.9090909090909091
20251110_201306_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_201306_squad_Baltic_Main.jsonl,98,40,0.40816326530612246
20251116_233236_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_233236_squad_Baltic_Main.jsonl,100,92,0.92
20251112_104454_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_104454_squad_Baltic_Main.jsonl,100,91,0.91
20251106_030246_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_030246_squad_Baltic_Main.jsonl,100,92,0.92
20251114_115658_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_115658_squad_Baltic_Main.jsonl,100,92,0.92
20251108_101152_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_101152_squad_Baltic_Main.jsonl,100,91,0.91
20251112_173745_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_173745_squad_Baltic_Main.jsonl,100,92,0.92
20251107_043153_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_043153_squad_Baltic_Main.jsonl,100,91,0.91
20251107_132102_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_132102_squad_Baltic_Main.jsonl,100,92,0.92
20251114_225024_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_225024_squad_Baltic_Main.jsonl,100,92,0.92
20251108_141520_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_141520_squad_Baltic_Main.jsonl,95,42,0.4421052631578947
20251110_024322_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_024322_squad_Baltic_Main.jsonl,100,92,0.92
20251110_103152_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_103152_squad_Baltic_Main.jsonl,100,90,0.9
20251110_053952_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_053952_squad_Baltic_Main.jsonl,100,92,0.92
20251112_194057_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_194057_squad_Baltic_Main.jsonl,100,92,0.92
20251108_023728_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_023728_squad_Baltic_Main.jsonl,100,91,0.91
20251109_083804_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_083804_squad_Baltic_Main.jsonl,100,90,0.9
20251112_133124_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_133124_squad_Baltic_Main.jsonl,100,91,0.91
20251114_121423_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_121423_squad_Baltic_Main.jsonl,100,92,0.92
20251106_131909_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_131909_squad_Baltic_Main.jsonl,100,92,0.92
20251115_153939_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_153939_squad_Baltic_Main.jsonl,100,90,0.9
20251110_143543_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_143543_squad_Baltic_Main.jsonl,100,91,0.91
20251111_091954_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_091954_squad_Baltic_Main.jsonl,98,46,0.46938775510204084
20251112_050538_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_050538_squad_Baltic_Main.jsonl,100,92,0.92
20251107_165356_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_165356_squad_Tiger_Main.jsonl,99,44,0.4444444444444444
20251111_073522_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_073522_squad_Baltic_Main.jsonl,93,64,0.6881720430107527
20251107_160231_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_160231_squad_Baltic_Main.jsonl,100,92,0.92
20251115_102213_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_102213_squad_Desert_Main.jsonl,94,44,0.46808510638297873
20251108_140601_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_140601_squad_Tiger_Main.jsonl,95,41,0.43157894736842106
20251107_122249_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_122249_squad_Baltic_Main.jsonl,100,90,0.9
20251112_080918_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_080918_squad_Baltic_Main.jsonl,100,92,0.92
20251110_113403_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_113403_squad_Baltic_Main.jsonl,100,92,0.92
20251112_190144_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_190144_squad_Baltic_Main.jsonl,100,92,0.92
20251110_134522_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_134522_squad_Baltic_Main.jsonl,97,40,0.41237113402061853
20251107_051755_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_051755_squad_Baltic_Main.jsonl,92,64,0.6956521739130435
20251107_063647_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_063647_squad_Baltic_Main.jsonl,98,92,0.9387755102040817
20251114_153730_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_153730_squad_Baltic_Main.jsonl,97,46,0.4742268041237113
20251107_212503_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_212503_squad_Baltic_Main.jsonl,100,91,0.91
20251115_174549_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_174549_squad_Baltic_Main.jsonl,99,42,0.42424242424242425
20251107_123848_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_123848_squad_Baltic_Main.jsonl,100,92,0.92
20251110_120307_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_120307_squad_Baltic_Main.jsonl,98,63,0.6428571428571429
20251107_144201_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_144201_squad_Baltic_Main.jsonl,99,91,0.9191919191919192
20251111_065741_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_065741_squad_Baltic_Main.jsonl,100,92,0.92
20251111_133231_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_133231_squad_Baltic_Main.jsonl,100,91,0.91
20251110_103410_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_103410_squad_Baltic_Main.jsonl,100,92,0.92
20251110_043106_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_043106_squad_Baltic_Main.jsonl,100,92,0.92
20251108_104330_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_104330_squad_Baltic_Main.jsonl,100,89,0.89
20251109_010550_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_010550_squad_Tiger_Main.jsonl,100,79,0.79
20251115_140138_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_140138_squad_Baltic_Main.jsonl,100,92,0.92
20251114_010418_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_010418_squad_Tiger_Main.jsonl,99,53,0.5353535353535354
20251109_040852_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_040852_squad_Baltic_Main.jsonl,100,92,0.92
20251114_161212_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_161212_squad_Baltic_Main.jsonl,98,43,0.4387755102040816
20251109_131442_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_131442_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251108_151845_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_151845_squad_Baltic_Main.jsonl,100,92,0.92
20251114_115807_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_115807_squad_Baltic_Main.jsonl,100,92,0.92
20251108_101620_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_101620_squad_Baltic_Main.jsonl,100,92,0.92
20251114_092122_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_092122_squad_Tiger_Main.jsonl,100,92,0.92
20251116_210128_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_210128_squad_Tiger_Main.jsonl,96,44,0.4583333333333333
20251112_161350_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_161350_squad_Desert_Main.jsonl,100,42,0.42
20251111_165429_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_165429_squad_Baltic_Main.jsonl,100,92,0.92
20251108_160014_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_160014_squad_Tiger_Main.jsonl,100,62,0.62
20251110_070246_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_070246_squad_Baltic_Main.jsonl,100,93,0.93
20251114_151757_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_151757_squad_Baltic_Main.jsonl,100,92,0.92
20251108_043217_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251108_043217_squad_Baltic_Main.jsonl,99,92,0.9292929292929293
20251115_151323_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_151323_squad_Baltic_Main.jsonl,99,91,0.9191919191919192
20251112_225951_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251112_225951_squad_Baltic_Main.jsonl,100,92,0.92
20251111_140616_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_140616_squad_Baltic_Main.jsonl,91,45,0.4945054945054945
20251107_085037_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_085037_squad_Baltic_Main.jsonl,100,92,0.92
20251115_012042_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_012042_squad_Baltic_Main.jsonl,100,92,0.92
20251113_055500_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251113_055500_squad_Baltic_Main.jsonl,100,92,0.92
20251111_044131_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251111_044131_squad_Baltic_Main.jsonl,100,92,0.92
20251110_081931_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251110_081931_squad_Baltic_Main.jsonl,95,63,0.6631578947368421
20251105_104040_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_104040_squad_Baltic_Main.jsonl,100,92,0.92
20251107_170922_squad_Desert_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_170922_squad_Desert_Main.jsonl,96,44,0.4583333333333333
20251109_120137_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_120137_squad_Baltic_Main.jsonl,100,92,0.92
20251115_190355_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_190355_squad_Baltic_Main.jsonl,100,92,0.92
20251106_225829_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251106_225829_squad_Baltic_Main.jsonl,100,96,0.96
20251114_193058_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251114_193058_squad_Baltic_Main.jsonl,100,92,0.92
20251115_084912_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_084912_squad_Baltic_Main.jsonl,97,40,0.41237113402061853
20251116_093458_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251116_093458_squad_Baltic_Main.jsonl,100,92,0.92
20251115_061403_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251115_061403_squad_Baltic_Main.jsonl,100,92,0.92
20251109_134520_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251109_134520_squad_Baltic_Main.jsonl,100,91,0.91
20251107_212054_squad_Baltic_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251107_212054_squad_Baltic_Main.jsonl,100,90,0.9
20251105_224442_squad_Tiger_Main.jsonl,G:/내 드라이브/telemetry_for_top15\20251105_224442_squad_Tiger_Main.jsonl,100,85,0.85
